10000 -> {
947, 12, 565, 644, 391, 763, 240, 32, 371, 212,
41, 336, 891, 858, 73, 888, 774, 229, 219, 638,
284, 339, 863, 708, 183, 162, 246, 701, 112, 786,
895, 622, 939, 889, 722, 263, 925, 294, 163, 434,
757, 330, 744, 275, 289, 868, 726, 672, 739, 44,
834, 372, 260, 514, 36, 198, 86, 608, 936, 919,
112, 829, 248, 444, 614, 11, 540, 145, 784, 372,
972, 751, 508, 160, 31, 910, 486, 50, 13, 495,
942, 229, 610, 267, 107, 992, 611, 152, 959, 281,
302, 190, 323, 513, 541, 548, 741, 892, 764, 249,
582, 181, 844, 184, 681, 727, 790, 74, 945, 510,
347, 906, 618, 207, 468, 990, 331, 990, 366, 130,
938, 967, 24, 433, 176, 127, 872, 998, 783, 331,
26, 407, 177, 505, 386, 956, 491, 734, 725, 471,
906, 951, 811, 252, 228, 620, 216, 74, 443, 554,
579, 787, 85, 360, 366, 673, 951, 789, 143, 881,
668, 576, 310, 396, 40, 423, 16, 851, 618, 636,
963, 748, 921, 373, 292, 595, 630, 555, 246, 466,
803, 566, 267, 499, 162, 142, 15, 645, 9, 917,
691, 78, 716, 787, 184, 96, 652, 618, 884, 375,
135, 339, 986, 193, 623, 912, 877, 631, 607, 316,
605, 748, 84, 272, 414, 435, 856, 208, 476, 422,
949, 293, 588, 724, 944, 412, 639, 562, 340, 599,
344, 358, 112, 962, 88, 199, 883, 0, 159, 705,
640, 655, 694, 680, 733, 218, 43, 787, 784, 134,
677, 19, 987, 535, 481, 980, 527, 43, 252, 955,
208, 247, 786, 352, 944, 841, 758, 870, 958, 669,
466, 25, 136, 540, 266, 663, 742, 315, 380, 538,
721, 480, 362, 325, 116, 625, 148, 565, 106, 24,
719, 146, 672, 506, 35, 470, 556, 760, 68, 413,
343, 552, 166, 286, 663, 692, 958, 201, 719, 306,
919, 393, 907, 790, 163, 636, 871, 309, 939, 152,
943, 379, 88, 880, 925, 616, 490, 80, 502, 719,
441, 445, 382, 343, 291, 976, 21, 973, 533, 277,
745, 233, 125, 383, 742, 520, 831, 423, 868, 234,
175, 508, 305, 117, 831, 5, 542, 490, 217, 109,
261, 166, 959, 990, 963, 339, 912, 73, 867, 0,
334, 444, 516, 39, 734, 797, 787, 878, 240, 726,
268, 344, 912, 122, 77, 460, 467, 848, 803, 798,
86, 437, 10, 533, 748, 478, 751, 669, 606, 111,
856, 837, 360, 197, 270, 428, 682, 179, 601, 984,
844, 835, 773, 951, 941, 274, 613, 81, 174, 73,
373, 814, 634, 42, 851, 700, 897, 448, 489, 291,
381, 114, 268, 533, 196, 673, 793, 8, 944, 632,
833, 246, 524, 371, 402, 431, 328, 803, 656, 101,
478, 522, 691, 944, 973, 617, 587, 763, 542, 378,
1, 999, 821, 435, 848, 46, 850, 648, 644, 683,
697, 980, 362, 216, 975, 369, 248, 992, 335, 502,
182, 622, 796, 904, 973, 126, 879, 421, 639, 34,
474, 621, 352, 183, 174, 377, 731, 858, 610, 73,
767, 957, 622, 376, 996, 663, 783, 267, 185, 442,
499, 258, 560, 198, 895, 878, 52, 894, 703, 732,
433, 506, 303, 704, 221, 837, 727, 341, 53, 360,
956, 4, 579, 398, 668, 228, 471, 105, 418, 145,
628, 421, 92, 912, 85, 364, 897, 969, 999, 154,
462, 550, 16, 921, 59, 28, 64, 480, 506, 447,
807, 159, 951, 674, 111, 711, 990, 199, 452, 743,
169, 492, 73, 402, 122, 399, 749, 567, 576, 580,
502, 337, 981, 972, 668, 705, 127, 400, 649, 768,
501, 606, 448, 385, 781, 955, 636, 126, 11, 978,
994, 994, 748, 204, 561, 455, 100, 608, 472, 9,
525, 53, 490, 779, 746, 582, 526, 264, 243, 269,
521, 957, 209, 523, 360, 541, 516, 894, 808, 12,
890, 813, 153, 720, 683, 280, 443, 485, 507, 523,
103, 337, 528, 372, 505, 344, 821, 451, 725, 224,
262, 490, 839, 62, 397, 621, 855, 419, 45, 876,
525, 266, 756, 438, 378, 539, 926, 433, 383, 693,
863, 79, 417, 183, 881, 394, 102, 264, 472, 516,
561, 119, 930, 96, 772, 773, 35, 653, 174, 187,
447, 764, 995, 686, 9, 848, 276, 978, 476, 710,
54, 413, 120, 309, 119, 91, 608, 383, 678, 835,
929, 896, 491, 7, 805, 455, 31, 73, 361, 395,
484, 69, 84, 991, 40, 370, 17, 129, 151, 317,
758, 104, 743, 815, 270, 196, 72, 357, 12, 778,
643, 489, 234, 40, 665, 855, 640, 110, 176, 779,
584, 342, 882, 433, 274, 701, 958, 476, 420, 322,
771, 515, 548, 478, 514, 130, 505, 285, 372, 725,
822, 124, 252, 650, 857, 883, 166, 383, 3, 550,
543, 537, 416, 550, 391, 863, 618, 141, 893, 70,
593, 26, 297, 750, 974, 873, 976, 421, 56, 911,
739, 387, 119, 909, 537, 182, 542, 922, 999, 759,
814, 830, 781, 596, 73, 868, 499, 695, 140, 736,
299, 975, 113, 98, 816, 181, 52, 201, 816, 354,
356, 899, 126, 519, 564, 491, 75, 477, 771, 141,
334, 599, 185, 719, 849, 804, 971, 632, 318, 177,
984, 549, 410, 151, 364, 417, 345, 416, 381, 13,
498, 192, 877, 864, 108, 514, 480, 105, 289, 760,
759, 315, 570, 503, 507, 856, 252, 74, 333, 969,
425, 77, 110, 53, 537, 389, 162, 424, 363, 743,
219, 805, 335, 263, 523, 680, 726, 674, 538, 461,
612, 621, 225, 245, 500, 983, 597, 522, 36, 380,
816, 264, 323, 540, 133, 591, 769, 547, 363, 510,
510, 970, 940, 179, 877, 727, 470, 8, 946, 824,
297, 72, 322, 718, 626, 754, 74, 839, 623, 172,
331, 836, 116, 693, 676, 764, 558, 916, 809, 80,
22, 164, 586, 818, 737, 140, 295, 112, 397, 306,
666, 701, 902, 929, 245, 537, 154, 691, 479, 247,
105, 136, 809, 616, 361, 222, 613, 327, 937, 723,
833, 276, 469, 594, 88, 989, 457, 107, 530, 242,
722, 982, 710, 559, 153, 128, 213, 400, 737, 159,
520, 672, 451, 147, 452, 730, 255, 774, 653, 323,
14, 277, 865, 24, 766, 335, 439, 636, 70, 670,
840, 309, 595, 307, 828, 800, 898, 175, 672, 761,
342, 55, 239, 720, 188, 119, 22, 16, 397, 131,
12, 298, 349, 786, 242, 506, 482, 876, 527, 896,
894, 989, 24, 569, 136, 274, 934, 575, 944, 212,
848, 606, 602, 531, 67, 520, 429, 300, 358, 148,
965, 30, 603, 475, 389, 633, 611, 43, 385, 800,
97, 583, 138, 473, 194, 110, 275, 131, 403, 483,
149, 791, 508, 518, 726, 298, 132, 881, 942, 881,
613, 165, 333, 998, 729, 597, 703, 539, 629, 19,
514, 412, 124, 267, 594, 330, 775, 389, 603, 453,
772, 342, 255, 641, 501, 681, 351, 556, 259, 825,
79, 463, 482, 403, 614, 892, 926, 786, 211, 399,
30, 651, 415, 575, 280, 658, 942, 15, 734, 156,
519, 304, 272, 183, 127, 826, 986, 111, 624, 530,
895, 826, 848, 518, 437, 566, 191, 751, 355, 217,
721, 286, 632, 217, 366, 642, 94, 758, 982, 785,
352, 301, 624, 541, 63, 486, 516, 353, 131, 888,
192, 236, 488, 571, 841, 389, 567, 422, 186, 712,
638, 210, 393, 143, 27, 903, 848, 757, 861, 477,
633, 375, 219, 238, 22, 508, 698, 179, 992, 638,
952, 228, 438, 713, 110, 731, 537, 900, 198, 339,
917, 630, 330, 301, 507, 555, 117, 651, 148, 855,
501, 945, 400, 858, 937, 753, 321, 876, 191, 710,
777, 435, 242, 107, 251, 490, 298, 428, 1, 212,
276, 517, 746, 922, 140, 546, 694, 514, 120, 543,
524, 129, 863, 273, 443, 17, 489, 228, 96, 38,
489, 671, 217, 973, 640, 173, 487, 423, 748, 229,
953, 893, 985, 220, 766, 28, 478, 377, 243, 419,
259, 722, 431, 26, 258, 253, 274, 973, 332, 345,
197, 945, 229, 638, 238, 823, 27, 602, 506, 855,
82, 918, 233, 150, 124, 80, 44, 875, 679, 514,
26, 542, 911, 163, 364, 787, 390, 429, 293, 22,
305, 383, 438, 806, 677, 403, 425, 495, 897, 170,
940, 922, 390, 263, 496, 368, 269, 562, 147, 952,
775, 822, 803, 101, 387, 212, 324, 675, 195, 257,
715, 635, 488, 758, 140, 621, 96, 742, 713, 605,
757, 486, 852, 481, 151, 712, 824, 338, 540, 192,
914, 2, 423, 915, 685, 413, 919, 740, 743, 747,
466, 177, 182, 620, 274, 646, 359, 877, 606, 344,
624, 178, 956, 756, 348, 252, 774, 929, 111, 189,
370, 867, 619, 794, 278, 394, 138, 209, 212, 523,
92, 778, 994, 613, 916, 731, 670, 590, 654, 622,
328, 879, 100, 182, 856, 22, 498, 906, 129, 562,
678, 993, 270, 12, 340, 887, 389, 236, 48, 391,
49, 865, 581, 873, 196, 669, 494, 125, 156, 737,
323, 161, 5, 237, 438, 688, 664, 386, 647, 676,
250, 939, 429, 229, 528, 721, 589, 98, 962, 471,
352, 735, 758, 206, 152, 624, 718, 898, 915, 69,
828, 292, 628, 54, 845, 520, 518, 177, 364, 322,
338, 281, 329, 373, 387, 250, 977, 852, 920, 499,
439, 277, 642, 658, 283, 514, 254, 414, 603, 370,
765, 1, 559, 832, 874, 188, 985, 282, 108, 768,
252, 364, 389, 2, 21, 622, 930, 583, 296, 396,
852, 721, 652, 580, 397, 752, 273, 661, 535, 652,
584, 302, 210, 769, 532, 461, 797, 172, 488, 289,
95, 990, 937, 650, 582, 375, 142, 663, 320, 861,
173, 640, 872, 884, 359, 990, 915, 480, 527, 48,
683, 1, 559, 895, 843, 94, 243, 419, 709, 406,
810, 527, 257, 778, 571, 147, 742, 959, 436, 457,
942, 659, 913, 474, 277, 437, 786, 98, 378, 250,
317, 673, 354, 686, 119, 99, 608, 104, 197, 779,
817, 313, 872, 659, 184, 709, 384, 655, 125, 107,
112, 875, 300, 426, 290, 153, 563, 780, 548, 944,
91, 40, 764, 905, 475, 650, 784, 780, 33, 102,
49, 675, 139, 109, 57, 101, 125, 767, 618, 38,
259, 658, 233, 772, 482, 249, 699, 461, 194, 641,
958, 783, 246, 72, 67, 409, 407, 398, 771, 16,
302, 497, 392, 844, 425, 731, 837, 717, 680, 39,
592, 296, 176, 12, 631, 990, 231, 929, 305, 318,
441, 234, 23, 89, 851, 138, 666, 447, 318, 458,
454, 105, 950, 872, 736, 855, 396, 443, 220, 587,
336, 326, 475, 493, 875, 291, 994, 48, 644, 66,
126, 476, 9, 338, 375, 781, 337, 207, 850, 653,
576, 613, 372, 326, 634, 452, 299, 106, 507, 764,
303, 471, 935, 299, 138, 989, 861, 477, 475, 449,
169, 507, 417, 215, 875, 215, 646, 995, 722, 654,
218, 417, 820, 439, 522, 639, 362, 100, 912, 599,
488, 239, 413, 881, 667, 503, 605, 48, 142, 970,
922, 611, 910, 901, 283, 487, 749, 921, 861, 852,
140, 496, 378, 37, 892, 2, 602, 988, 30, 857,
952, 397, 569, 667, 39, 9, 613, 657, 908, 230,
694, 35, 341, 237, 787, 143, 370, 5, 79, 538,
971, 382, 616, 389, 555, 640, 670, 459, 163, 997,
654, 635, 338, 164, 416, 641, 364, 31, 205, 890,
392, 927, 229, 424, 134, 943, 376, 930, 872, 615,
819, 167, 625, 370, 990, 164, 212, 650, 235, 157,
758, 42, 601, 753, 302, 163, 731, 777, 500, 571,
763, 969, 712, 900, 498, 376, 468, 793, 372, 437,
61, 230, 655, 939, 629, 48, 293, 526, 429, 91,
707, 766, 98, 411, 593, 171, 621, 724, 954, 714,
951, 702, 958, 535, 68, 435, 455, 459, 368, 603,
56, 713, 751, 595, 13, 467, 489, 865, 606, 818,
62, 355, 638, 982, 55, 680, 4, 27, 150, 6,
263, 348, 454, 246, 583, 404, 205, 726, 786, 731,
784, 869, 596, 909, 536, 820, 819, 698, 637, 715,
666, 329, 744, 130, 387, 990, 197, 33, 563, 326,
753, 537, 569, 601, 904, 941, 550, 31, 714, 259,
220, 805, 670, 72, 512, 658, 856, 315, 506, 62,
663, 712, 559, 451, 722, 704, 748, 302, 21, 942,
117, 719, 910, 141, 287, 718, 357, 273, 891, 281,
427, 356, 684, 556, 834, 370, 980, 928, 925, 86,
937, 551, 625, 182, 262, 983, 253, 197, 551, 381,
718, 328, 100, 28, 878, 243, 570, 134, 334, 412,
990, 657, 793, 703, 844, 574, 547, 444, 759, 94,
41, 975, 554, 878, 971, 671, 334, 133, 672, 97,
597, 556, 640, 789, 598, 949, 920, 865, 74, 142,
746, 508, 119, 304, 803, 54, 402, 83, 9, 351,
730, 709, 276, 421, 227, 315, 611, 169, 993, 750,
91, 188, 653, 570, 68, 678, 52, 123, 453, 96,
654, 225, 201, 163, 133, 542, 457, 992, 263, 492,
580, 665, 661, 428, 12, 464, 101, 389, 619, 886,
37, 90, 702, 86, 297, 800, 209, 260, 22, 526,
595, 392, 976, 957, 771, 192, 313, 562, 603, 933,
835, 1, 85, 180, 136, 620, 715, 671, 288, 189,
762, 477, 387, 816, 10, 776, 535, 805, 199, 317,
956, 77, 852, 274, 902, 402, 921, 859, 987, 196,
402, 661, 262, 601, 739, 598, 163, 989, 624, 748,
172, 522, 201, 350, 83, 697, 526, 72, 648, 474,
639, 315, 886, 569, 504, 324, 265, 417, 275, 412,
907, 221, 22, 256, 192, 77, 222, 145, 334, 182,
524, 230, 336, 757, 559, 593, 821, 213, 146, 88,
884, 951, 288, 397, 195, 201, 605, 264, 473, 114,
919, 547, 177, 749, 477, 398, 776, 932, 142, 956,
896, 951, 814, 949, 406, 517, 156, 974, 112, 179,
471, 838, 531, 403, 530, 227, 460, 350, 293, 108,
830, 628, 639, 408, 484, 603, 329, 135, 367, 463,
